,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
307,Firms that do not report all sales for tax purposes (% of firms),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Time required to obtain an operating license (days),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Bribery incidence (% of firms experiencing at least one bribe payment request),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,"Time to export, border compliance (hours)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2553,109.2553,106.1171,106.1171,66.19,52.12,0.0,0.0,0.0
311,Firms experiencing electrical outages (% of firms),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Public credit registry coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,"New business density (new registrations per 1,000 people ages 15-64)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679226699125764,0.0842699720607253,0.0923416611515237,0.078346808822122,0.109500411251798,0.120916925265707,0.125659600596035,0.109960540555678,0.0821792225544792,0.0932278773789352,0.106758374594645,0.120678373856555,0.130475050475012,0.140423486368261,0.152973253656474,0.0,0.0
314,"Human capital index (HCI), male, upper bound (scale 0-1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.483405113220215,0.0,0.492241054773331,0.0,0.0
315,"Human capital index (HCI), male, lower bound (scale 0-1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.473970890045166,0.0,0.482295364141464,0.0,0.0
316,Human capital index (HCI) (scale 0-1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.484795808792114,0.0,0.493510901927948,0.0,0.0
317,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2513656616211,0.0,39.8907089233398,0.0,34.9726791381836,0.0,40.5405387878418,40.0,38.8059692382813,41.1764717102051,40.9756088256836,50.970874786377,44.1747589111328,45.9330139160156,43.0622024536133,44.5497627258301,38.8625602722168,37.4407577514648,30.2884616851807,46.6346168518066,44.230770111084,42.3076934814453,50.480770111084,42.788459777832,53.3653831481934,48.0769233703613,0.0
318,Subsidies and other transfers (% of expense),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.736654485124323,33.00716648291069,33.85274538091183,34.054420743197404,33.28024310437894,33.18660331656419,32.830957230142566,32.320214209084384,27.388327994172613,0.0,0.0,0.0,42.62054591166048,26.94358047764529,25.49610848543041,28.0305477031161,31.250618949766036,36.888221120076636,32.2919912417365,34.251999328896595,36.987969017840136,37.27683508705407,38.82851668926736,40.52356469121668,37.73476369426092,40.69231733035187,42.66557679970459,44.089882621349105,44.64837785614874,0.0,0.0,0.0,0.0
319,Other expense (% of expense),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972288859493756,0.9912978421798708,0.6604905011037143,0.4605411924323509,0.33986631924776256,0.34761039686975964,0.32484725050916496,0.40607516823747414,1.0945932186131757,0.0,0.0,0.0,7.348714693430766,3.015339912507557,5.669603880523348,6.304410147730695,4.676010744967939,0.5157666727764837,0.5401280053897006,0.8728072628301923,0.7113040441876707,0.7080449963661642,0.6716761423719536,0.5328204332543296,0.5597274464255301,0.4115518717137177,0.27652420139810635,0.30744347484577234,0.44117448349480454,0.0,0.0,0.0,0.0
320,Interest payments (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840000000.0,9620000000.0,11950000000.0,13400000000.0,16720000000.0,18900000000.0,22540000000.0,27630000000.0,35160000000.0,44500000000.0,56460000000.0,70900000000.0,86480000000.0,107020000000.0,133470000000.0,165250000000.0,199480000000.0,249550000000.0,290550000000.0,344900000000.0,414550000000.0,471280000000.0,552650000000.0,612180000000.0,732280000000.0,868750000000.0,977690000000.0,1053520000000.0,1148030000000.0,1201330000000.0,1236590000000.0,1288690000000.0,1459140000000.0,1659450000000.0,1874640000000.0,2078370000000.0,2303510000000.0,2303510000000.0,3128080000000.0,3642440000000.0,3919346200000.0,4315100000000.0,4791960000000.0,5292460000000.0,5741910000000.0,0.0,0.0,0.0,0.0
321,Compensation of employees (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000000.0,18560000000.0,18350000000.0,19020000000.0,20210000000.0,21680000000.0,24580000000.0,27910000000.0,32230000000.0,37520000000.0,44830000000.0,50940000000.0,64360000000.0,74960000000.0,84280000000.0,90820000000.0,99700000000.0,110690000000.0,126240000000.0,133570000000.0,144970000000.0,170360000000.0,195490000000.0,265460000000.0,293910000000.0,321580000000.0,338640000000.0,332290000000.0,388810000000.0,391580000000.0,428040000000.0,464730000000.0,493430000000.0,528370000000.0,815920000000.0,1140880000000.0,1119120000000.0,1119120000000.0,1386820000000.0,1519270000000.0,1785674932000.0,1754730000000.0,2263430000000.0,2523250000000.0,2669180000000.0,0.0,0.0,0.0,0.0
322,Tax revenue (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181120885497982,9.02450290812779,9.181837990532085,8.597094206364313,9.302274530271317,9.689048923165695,9.026071738655018,9.213690314790972,9.269121351611554,9.268497406185787,9.306539864384536,10.075418542810386,10.427308859273843,10.408309965737653,10.356738010318942,10.46834451421383,9.993591396102849,10.170922420125288,9.805228442221049,8.535233620035712,8.981772016217072,9.226824690752961,9.231468690892676,9.008577732460626,8.113143510932472,8.638300027570784,8.810143496239563,8.079454444569574,8.676273930971783,9.10808432217665,9.570817080509752,10.080931526409266,11.129337053925632,12.10834699043964,10.97717215222231,9.809725406434266,10.388039790544818,10.177387199760823,10.83677171876786,11.001625694291723,9.984654190713124,10.569709051971762,11.147738418376404,11.38744397981306,12.017427748316626,0.0,0.0,0.0,0.0
323,Taxes on international trade (% of revenue),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82065145720691,15.901324220418624,16.19806160637175,16.258544605001298,18.095674766926486,19.99726439611544,21.434248334046586,22.365405185147456,23.61898016997167,22.549635093776978,23.708667250319888,26.366630684491682,28.170824604837176,28.679964000920904,28.342658345886235,26.695479707527902,28.60349438155543,25.795384740203293,24.14003167769971,21.86114777674895,21.73726062966569,24.195119970768545,24.92917022997132,21.628093436721425,20.77346260133116,20.709669416892286,18.92188781074132,15.646808312221202,15.420212125900331,14.596246259316068,14.86489973268931,14.425705411163753,15.168772293581206,14.663222869890108,14.13931496280357,11.411073359052208,13.457891138262138,14.824628458537264,14.866302495580577,13.210333664811799,13.040960024406289,12.288337594234463,11.288925041113332,6.207491657831081,4.508555434793063,0.0,0.0,0.0,0.0
324,Taxes on goods and services (% value added of industry and services),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.480047440117129,8.038080119572683,7.974997247544158,7.579990480898536,8.22532768304275,8.196551936738214,7.784715146436448,7.471436076936515,7.153184863162264,7.752875113488532,7.419617528422323,7.574710778756787,7.4568461882004,7.413144860620796,7.273728148709107,7.373872242183962,6.971280088849566,6.994429796259685,6.645020814186068,5.646053948849182,5.758667926715232,5.230910336097726,5.1364548635207115,4.907462391842003,4.729662633875862,4.800972727139823,4.847925677271105,4.767501025472786,4.895060946650263,4.992375951487108,4.92856578209833,5.164005531884131,5.083243179602894,4.818135354972405,4.368418959395782,3.5367614505955167,3.7820206051989484,3.8098417957771593,4.338376436993325,4.58812444717665,3.915371607972128,4.935243919826547,5.694210689542045,6.418872761651421,7.209122284265216,0.0,0.0,0.0,0.0
325,Taxes on exports (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910000000.0,830000000.0,1290000000.0,2290000000.0,1400000000.0,1280000000.0,1180000000.0,610000000.0,680000000.0,810000000.0,820000000.0,830000000.0,990000000.0,720000000.0,530000000.0,380000000.0,360000000.0,760000000.0,1910000000.0,1150000000.0,1410000000.0,1550000000.0,1640000000.0,2640000000.0,2760000000.0,3120000000.0,3680000000.0,2370000000.0,0.0,0.0,1890000000.0,1870000000.0,2600000000.0,13200000000.0,17790000000.0,810000000.0,1330000000.0,660000000.0,700000000.0,440000000.0,390000000.0,1220000000.0,1770000000.0,1000000000.0,1120000000.0,0.0,0.0,0.0,0.0
326,Social contributions (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620000000.0,530000000.0,430000000.0,510000000.0,430000000.0,470000000.0,490000000.0,760000000.0,1380000000.0,1450000000.0,1260000000.0,9900000000.0,6820000000.0,4690000000.0,9150000000.0,8220000000.0,8220000000.0,7790000000.0,16230000000.0,21140000000.0,25720000000.0,14950000000.0,30200000000.0,26960000000.0,13481300000.0,16390000000.0,17040000000.0,28280000000.0,28250000000.0,0.0,0.0,0.0,0.0
327,Net lending (+) / net borrowing (-) (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-680000000.0,1280000000.0,1180000000.0,1920000000.0,-1209999999.99998,-11210000000.0,-14760000000.0,-8670000000.0,-15200000000.0,-28760000000.0,-50470000000.0,-64660000000.0,-93010000000.0,-111390000000.0,-131560000000.0,-135440000000.0,-195090000000.0,-148970000000.0,-175580000000.0,-342020000000.0,-247020000000.0,-262900000000.0,-281570000000.0,-431180000000.0,-585370000000.0,-652360000000.0,-815360000000.0,-1006680000000.0,-1161970000000.0,-957850000000.0,-1037520000000.0,-1173710000000.0,-963260000000.0,-234700000000.0,-2741960000000.0,-3510140000000.0,-2657240000000.0,-2801300000000.0,-3743400000000.0,-4567250000000.0,-4048891455000.0,-3822810000000.0,-3722500000000.0,-4365250000000.0,-4353140000000.0,0.0,0.0,0.0,0.0
328,"Net incurrence of liabilities, total (current LCU)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24180000000.0,36770000000.0,32150000000.0,62110000000.0,25630000000.0,65030000000.0,90400000000.0,82620000000.0,144940000000.0,98390000000.0,175310000000.0,222510000000.0,277950000000.0,277170000000.0,326630000000.0,361790000000.0,438800000000.0,358580000000.0,393700000000.0,615500000000.0,555240000000.0,615010000000.0,664220000000.0,751010000000.0,919600000000.0,1052810000000.0,1147240000000.0,1384670000000.0,1261710000000.0,803300000000.0,1631530000000.0,1551080000000.0,1024370000000.0,1109150000000.0,2549680000000.0,3952820000000.0,3371200000000.0,4950300000000.0,4856200000000.0,5254700000000.0,4801645955000.0,5122836700000.0,4905520000000.0,5854260000000.0,5736570000000.0,0.0,0.0,0.0,0.0
329,Net acquisition of financial assets (current LCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22920000000.0,33250000000.0,38050000000.0,39850000000.0,49580000000.0,51770000000.0,73870000000.0,78650000000.0,92140000000.0,104550000000.0,125330000000.0,157880000000.0,178940000000.0,167420000000.0,189040000000.0,226350000000.0,243710000000.0,209610000000.0,218120000000.0,273450000000.0,308220000000.0,352110000000.0,382650000000.0,319830000000.0,334230000000.0,400450000000.0,331880000000.0,377990000000.0,99740000000.0,-154550000000.0,594010000000.0,377370000000.0,61110000000.0,874450000000.0,-192280000000.0,442680000000.0,713970000000.0,673900000000.0,710300000000.0,1278900000000.0,752759300000.0,1300030000000.0,1183010000000.0,1489010000000.0,1383340000000.0,0.0,0.0,0.0,0.0
330,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.47,0.0,0.0,64.23,0.0,0.0,84.94,0.0,0.0,0.0,81.3,0.0
331,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.49,0.0,0.0,43.13,0.0,0.0,76.64,0.0,0.0,0.0,77.55,0.0
332,Domestic credit provided by financial sector (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Real interest rate (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.774631330248107,-1.0611457457749522,4.476508260900934,5.11823674143201,7.774707244395978,7.320986685084805,7.9470999203981805,8.681673584786642,9.093224145088236,6.560180094154518,7.638632995945092,7.43584324824212,5.269526998274231,3.6247165941194623,9.132749407187317,5.8147765140325856,4.337109731653245,5.8641781128161545,7.792994301705323,6.9095789916378525,5.121276330093298,9.191247324670824,8.34261083012153,8.591449296183388,7.907177190104519,7.307881159534606,4.910128303812022,4.855145172457528,2.570606702018172,5.681844063324246,3.771756249757251,4.8085921083291545,-1.9838592223024536,1.3179797084967235,2.473521635321248,3.8659928838077637,6.6951760904359165,7.55648841353986,6.232711414824197,5.327608862373105,5.361666389548687,6.894875427297164,4.203910403029798,0.14723606327148192,0.22981506233936122
334,Wholesale price index (2010 = 100),3.06838052854559,3.14197637153915,3.25520074528831,3.37408633766831,3.72508189629071,4.03078770547005,4.51199129390397,5.19133753639892,5.16869266159248,5.27625581671079,5.60083235477756,5.88153444802125,6.39906418969026,7.44969202444709,9.57831025092184,9.95336598897065,9.75758217602468,10.4954276782853,10.4723110353162,11.6923036624823,14.0374635037476,15.7556433753958,16.1387191732282,17.4110780732297,18.6210537155029,19.4853220314123,20.5695859186441,21.9995571322397,23.9166613966206,25.5378192376749,27.8451537416634,31.6021019209726,35.3511931155918,37.9941518155918,41.9995116608526,45.922766016102,47.9779171658354,50.1507782111418,53.099888297524,54.9323450502274,58.5304502365254,61.5498528935084,63.0723212522619,66.4300502111901,70.8187168637815,73.7958194185537,78.0963712076145,81.9928613920285,89.1731112433076,91.2730517549077,100.0,109.470553242118,117.472032781688,123.832177940201,127.98468983362,123.005391455829,122.940363305373,127.167193085027,132.592398780232,135.091337704907,135.815937095705,150.437981212575,0.0
335,Broad money to total reserves ratio,12.11677437818888,12.659441152656443,18.031311041912797,16.82109064261807,22.41174079417302,20.644809211643746,15.391781315368991,14.430829224911697,14.363835463467218,12.83587757090159,13.039433652249453,12.634547485140157,12.78472832544147,12.607303782857903,9.77660703757668,11.572452168559865,7.721695209918392,5.885462027212952,5.444355261512146,4.58310057195224,5.347298252492299,8.222007251521086,8.793082574631129,9.626588273978204,9.483592239316442,9.681550925045409,9.897843836462537,10.334114259392729,13.723562886979431,15.748904342806668,24.01815563594029,15.398390229638473,13.337945301334557,8.54246891495538,6.218465981264934,6.861507147172284,7.054555054838357,6.953252798064506,6.7233084803652305,6.507273453889213,6.233825341704567,5.714257082090366,4.503020648858574,3.70108160697261,3.482178706675245,3.901653533972858,3.594327703096114,3.179797181737334,3.6034915496348963,3.7273072224433066,4.331791116015647,4.811031763862172,4.679011119697865,4.869714237040458,4.886370383934325,4.644667218924001,4.729834334822542,4.764538017555208,5.017477058016063,4.709913225958333,3.9734194110440026,4.072757422034447,0.0
336,Monetary Sector credit to private sector (% GDP),7.8431326277283695,8.516176154586052,8.98048080721811,9.107454010428194,8.536791908544357,9.270091621466054,9.515407717954066,9.116728704041464,9.82064342827666,10.400128635488656,11.236549701476447,12.493437925829802,12.922357680101198,13.093863834112723,12.91379979380569,14.933733329920596,17.887701698518196,18.041785188055854,19.695420697328863,20.956736238373406,20.54345895388712,21.225462447398733,22.68789891754308,22.892668764796788,24.282574644533756,24.563665159554333,25.801001096331845,25.382359512824188,25.275117440762617,26.589814009750746,24.91645656971862,23.821744452682765,24.698240250739467,23.832055386716185,23.647341403955128,22.5107747019848,23.402442036857753,23.55532534561656,23.67774685774088,25.422862207347148,28.339551157120958,28.61941542541017,32.30648907381297,31.626265618762307,36.19180385459677,40.067980478277896,43.62775243322176,45.62776474580696,49.55936668711599,48.12444791143136,50.55537497858863,51.28923313254473,51.888507636805905,52.38570951697198,51.882187358962774,51.86752407720488,49.10122541914491,48.79402139907059,50.338162746306246,50.7424617406439,54.57172194820665,50.41216382194153,0.0
337,Claims on central government (annual growth as % of broad money),0.0,2.723535457348407,7.418471496141399,7.426754485578015,4.949681659478332,7.13347099680871,7.160995429151853,4.262444816562643,2.6030066815144766,2.436737417081339,2.8829144043494432,11.114660415335788,9.71167709029385,9.401748417753039,6.758624700777326,4.36134547901232,2.0095320274173525,6.603703207779171,6.093335296534417,8.407348982828635,13.168016932016457,10.711535855587472,10.32249097061373,7.41596602618348,10.442851895649843,11.549693816159413,11.13099708799893,10.17072236706033,9.96793758140798,9.122133176167852,10.519960642976868,11.093978713543814,3.7964664238429333,8.805743705440298,4.591270549996864,3.401677646737759,9.284561954967353,5.834738218184785,7.347523611764147,6.7986217400074604,4.6605223683496675,6.5269918918439105,4.87849769255274,4.078561503978024,0.7511434228224364,-0.5991377226939896,2.4343222540572365,1.4997990926213498,7.904803164261856,9.369091338204516,5.350349305595148,7.161721262193692,4.978760358928591,4.569674862913327,1.4699067364810106,2.817727143726332,5.761812674542009,0.7364361008978468,1.6451188839075175,4.674494680824828,6.084925782030023,2.594670505616773,0.0
338,"Total reserves (includes gold, current US$)",674536630.92578,666357094.860707,512791844.004694,607862500.361696,499145125.789702,600850886.234668,609694584.532287,663764119.793592,730352744.867941,927764119.793592,1023173271.49678,1245821898.02245,1367601418.5857,1629325093.4044,2324650346.59874,2064427967.54988,3728750637.4451,6085439869.41109,8316115827.7223,11815414018.5725,12009788667.4367,8108837891.29932,8241561692.94602,8215732398.97451,8535944481.20133,9493102974.01812,10480102587.5579,11511740598.8136,9185839446.54077,8048455918.16026,5637446363.83185,7615987475.11472,9538786025.16566,14674627089.9414,24220928468.8194,22864636916.1009,24889364657.4122,28385372945.8609,30646563663.4809,36005295926.4425,41059061574.6632,49050841138.7213,71607865093.6969,103737208055.967,131631143125.845,137824828256.285,178049790065.97,276578100117.408,257422725614.879,284682887897.586,300480168786.346,298739463090.872,300425517446.546,298092478740.581,325081035127.891,353319061013.224,361694321972.036,412613792019.924,399167159226.682,463469902152.507,590227359928.896,638484779930.836,567298153917.14
339,"Borrowers from commercial banks (per 1,000 adults)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Bank nonperforming loans to total gross loans (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40178559448821,0.0,0.0,2.44971206075607,0.0,0.0,2.67019501469286,3.37395391664123,4.02772863501631,4.34584976316209,5.88352227400692,9.18565591814957,9.97528206363178,9.46095691207992,9.23442899080834,7.93883072465331,6.54245582956179,0.0
341,Renewable internal freshwater resources per capita (cubic meters),0.0,3168.607550547245,3096.1993440027204,3025.5247643501725,2956.6966079363597,2891.338773953107,2829.7864820226946,2770.1835656009325,2710.748973961361,2651.6799923977837,2593.715920314956,2536.845763661786,2480.963950507734,2425.7370377616953,2371.572808931066,2319.075917081578,2268.4080560751977,2218.8612697163853,2170.2986198821927,2122.5738454339935,2075.1163860812017,2028.4223265847536,1983.078101078906,1938.788593346743,1895.4111697099306,1853.2709650662728,1812.3048891951464,1772.6755125749169,1734.3751013705366,1697.1578543644503,1661.2055873282823,1626.6532539843927,1593.2584251315454,1560.9628924608717,1529.734681230026,1499.5657963680762,1470.5864136621797,1442.6311245190893,1415.6560135869142,1389.7164103366783,1364.622542785836,1340.1658845654122,1316.564539119525,1294.0580185793674,1272.590927882507,1252.3397870862832,1233.3950270815847,1215.440830188989,1198.274875979669,1181.719959240305,1165.552253085856,1149.7897859451703,1134.5739549062482,1119.9474023130972,1106.1417950208502,1093.0808169490995,1080.2037542175196,1067.7925069145103,1056.2428839014067,1045.4684419819782,1035.5294545765316,0.0,0.0
